Id,Title,Description,Item_Group_Id,Availability,Condition,Price,Sale_Price,Image_Link,Gtin,Product_Type,Brand,Link
SM-S908BZRDEUB,Galaxy S22 Ultra (Exclusivo Loja Online),"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S908,in stock,new,1279.90 EUR,1279.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-ultra-s908-411284-sm-s908bzrdeub-530887769?$ORIGIN_PNG$,8806094306712,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22-Ultra-%28Exclusivo-Loja-Online%29/p/SM-S908BZRDEUB
SM-S908BZRGEUB,Galaxy S22 Ultra (Exclusivo Loja Online),"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S908,in stock,new,1379.90 EUR,1379.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-ultra-s908-411284-sm-s908bzrgeub-530887806?$ORIGIN_PNG$,8806094306637,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22-Ultra-%28Exclusivo-Loja-Online%29/p/SM-S908BZRGEUB
SM-S908BZRHEUB,Galaxy S22 Ultra (Exclusivo Loja Online),"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S908,in stock,new,1479.90 EUR,1479.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-ultra-s908-411284-sm-s908bzrheub-530887843?$ORIGIN_PNG$,8806094306613,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22-Ultra-%28Exclusivo-Loja-Online%29/p/SM-S908BZRHEUB
SM-S908BZWDEUB,Galaxy S22 Ultra,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S908,preorder,new,1279.90 EUR,1279.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-ultra-s908-sm-s908bzwdeub-530885628?$ORIGIN_PNG$,8806092878921,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22-Ultra-%28Exclusivo-Loja-Online%29/p/SM-S908BZWDEUB
SM-S906BIDDEUB,Galaxy S22+,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,preorder,new,1079.90 EUR,1079.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906biddeub-530861881?$ORIGIN_PNG$,8806092980426,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BIDDEUB
SM-S906BIDGEUB,Galaxy S22+,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,preorder,new,1129.90 EUR,1129.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bidgeub-530861900?$ORIGIN_PNG$,8806092980358,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BIDGEUB
SM-S906BLBDEUB,Galaxy S22+,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,in stock,new,1079.90 EUR,1079.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906blbdeub-530861919?$ORIGIN_PNG$,8806094319538,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BLBDEUB
SM-S906BLBGEUB,Galaxy S22+,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,in stock,new,1129.90 EUR,1129.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906blbgeub-530861938?$ORIGIN_PNG$,8806094319514,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BLBGEUB
SM-S906BZADEUB,Galaxy S22+,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,in stock,new,1079.90 EUR,1079.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzadeub-530861957?$ORIGIN_PNG$,8806094319477,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZADEUB
SM-S906BZAGEUB,Galaxy S22+,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,in stock,new,1129.90 EUR,1129.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzageub-530861976?$ORIGIN_PNG$,8806094319446,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZAGEUB
SM-S906BZEDEUB,Galaxy S22+,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,in stock,new,1079.90 EUR,1079.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzedeub-530861995?$ORIGIN_PNG$,8806094319415,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZEDEUB
SM-S906BZEGEUB,Galaxy S22+,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,in stock,new,1129.90 EUR,1129.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzegeub-530862014?$ORIGIN_PNG$,8806094319392,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZEGEUB
SM-S906BZGDEUB,Galaxy S22+,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,preorder,new,1079.90 EUR,1079.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzgdeub-530862033?$ORIGIN_PNG$,8806092980280,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZGDEUB
SM-S906BZGGEUB,Galaxy S22+,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,preorder,new,1129.90 EUR,1129.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzggeub-530862052?$ORIGIN_PNG$,8806092980495,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZGGEUB
SM-S906BZKDEUB,Galaxy S22+,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,preorder,new,1079.90 EUR,1079.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzkdeub-530862071?$ORIGIN_PNG$,8806092881266,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZKDEUB
SM-S906BZKGEUB,Galaxy S22+,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,preorder,new,1129.90 EUR,1129.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzkgeub-530862090?$ORIGIN_PNG$,8806092881020,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZKGEUB
SM-S906BZVDEUB,Galaxy S22+,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,in stock,new,1079.90 EUR,1079.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzvdeub-530862109?$ORIGIN_PNG$,8806094319354,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZVDEUB
SM-S906BZVGEUB,Galaxy S22+,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,in stock,new,1129.90 EUR,1129.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzvgeub-530862128?$ORIGIN_PNG$,8806094319323,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZVGEUB
SM-S906BZWDEUB,Galaxy S22+,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,in stock,new,1079.90 EUR,1079.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzwdeub-530862147?$ORIGIN_PNG$,8806092880795,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZWDEUB
SM-S906BZWGEUB,Galaxy S22+,"Se procura algo mais compat&iacute;vel com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,in stock,new,1129.90 EUR,1129.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzwgeub-530862166?$ORIGIN_PNG$,8806092880627,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZWGEUB
SM-S901BIDDEUB,Galaxy S22,,SM-S901,preorder,new,879.90 EUR,879.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901biddeub-530879580?$ORIGIN_PNG$,8806092987333,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BIDDEUB
SM-S901BIDGEUB,Galaxy S22,,SM-S901,preorder,new,929.90 EUR,929.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bidgeub-530879600?$ORIGIN_PNG$,8806092987265,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BIDGEUB
SM-S901BLBDEUB,Galaxy S22,,SM-S901,in stock,new,879.90 EUR,879.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901blbdeub-530879619?$ORIGIN_PNG$,8806094305937,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BLBDEUB
SM-S901BLBGEUB,Galaxy S22,,SM-S901,in stock,new,929.90 EUR,929.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901blbgeub-530879638?$ORIGIN_PNG$,8806094306002,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BLBGEUB
SM-S901BZADEUB,Galaxy S22,,SM-S901,in stock,new,879.90 EUR,879.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzadeub-530879657?$ORIGIN_PNG$,8806094306187,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZADEUB
SM-S901BZAGEUB,Galaxy S22,,SM-S901,in stock,new,929.90 EUR,929.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzageub-530879676?$ORIGIN_PNG$,8806094306149,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZAGEUB
SM-S901BZEDEUB,Galaxy S22,,SM-S901,in stock,new,879.90 EUR,879.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzedeub-530879695?$ORIGIN_PNG$,8806094306125,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZEDEUB
SM-S901BZEGEUB,Galaxy S22,,SM-S901,in stock,new,929.90 EUR,929.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzegeub-530879715?$ORIGIN_PNG$,8806094306095,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZEGEUB
SM-S901BZGDEUB,Galaxy S22,,SM-S901,preorder,new,879.90 EUR,879.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzgdeub-530879734?$ORIGIN_PNG$,8806092987203,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZGDEUB
SM-S901BZGGEUB,Galaxy S22,,SM-S901,preorder,new,929.90 EUR,929.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzggeub-530879753?$ORIGIN_PNG$,8806092987128,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZGGEUB
SM-S901BZKDEUB,Galaxy S22,,SM-S901,in stock,new,879.90 EUR,879.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzkdeub-530879772?$ORIGIN_PNG$,8806092878624,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZKDEUB
SM-S901BZKGEUB,Galaxy S22,,SM-S901,preorder,new,929.90 EUR,929.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzkgeub-530879791?$ORIGIN_PNG$,8806092878563,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZKGEUB
SM-S901BZVDEUB,Galaxy S22,,SM-S901,in stock,new,879.90 EUR,879.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzvdeub-530879810?$ORIGIN_PNG$,8806094306057,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZVDEUB
SM-S901BZVGEUB,Galaxy S22,,SM-S901,in stock,new,929.90 EUR,929.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzvgeub-530879829?$ORIGIN_PNG$,8806094306033,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZVGEUB
SM-S901BZWDEUB,Galaxy S22,,SM-S901,preorder,new,879.90 EUR,879.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzwdeub-530879848?$ORIGIN_PNG$,8806092878518,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZWDEUB
SM-S901BZWGEUB,Galaxy S22,,SM-S901,preorder,new,929.90 EUR,929.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzwgeub-530879867?$ORIGIN_PNG$,8806092878433,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZWGEUB
SM-X700NIDAEUB,Galaxy Tab S8 (Wi-Fi),&nbsp;,SM-X700,preorder,new,809.90 EUR,809.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-wifi-x700-sm-x700nidaeub-530874483?$ORIGIN_PNG$,8806094147551,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-Tab-S8-%28Wi-Fi%29/p/SM-X700NIDAEUB
SM-X700NZAAEUB,Galaxy Tab S8 (Wi-Fi),&nbsp;,SM-X700,preorder,new,809.90 EUR,809.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-wifi-x700-sm-x700nzaaeub-530874525?$ORIGIN_PNG$,8806094147483,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-Tab-S8-%28Wi-Fi%29/p/SM-X700NZAAEUB
SM-X700NZABEUB,Galaxy Tab S8 (Wi-Fi),&nbsp;,SM-X700,preorder,new,859.90 EUR,859.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-wifi-x700-sm-x700nzabeub-530874546?$ORIGIN_PNG$,8806094147452,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-Tab-S8-%28Wi-Fi%29/p/SM-X700NZABEUB
SM-X700NZSAEUB,Galaxy Tab S8 (Wi-Fi),&nbsp;,SM-X700,preorder,new,809.90 EUR,809.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-wifi-x700-sm-x700nzsaeub-530874567?$ORIGIN_PNG$,8806094147445,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-Tab-S8-%28Wi-Fi%29/p/SM-X700NZSAEUB
SM-X706BZAAEUB,Galaxy Tab S8 5G,&nbsp;,SM-X706,preorder,new,969.90 EUR,969.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-5g-x706-sm-x706bzaaeub-530877835?$ORIGIN_PNG$,8806094170634,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-Tab-S8-5G/p/SM-X706BZAAEUB
SM-X706BZABEUB,Galaxy Tab S8 5G,&nbsp;,SM-X706,preorder,new,1019.90 EUR,1019.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-5g-x706-sm-x706bzabeub-530877856?$ORIGIN_PNG$,8806094170511,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-Tab-S8-5G/p/SM-X706BZABEUB
SM-X800NIDAEUB,Galaxy Tab S8+ (Wi-Fi),&nbsp;,SM-X800,preorder,new,1019.90 EUR,1019.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-plus-wifi-x800-sm-x800nidaeub-530879008?$ORIGIN_PNG$,8806094149609,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-Tab-S8%2B-%28Wi-Fi%29/p/SM-X800NIDAEUB
SM-X800NZAAEUB,Galaxy Tab S8+ (Wi-Fi),&nbsp;,SM-X800,preorder,new,1019.90 EUR,1019.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-plus-wifi-x800-sm-x800nzaaeub-530879050?$ORIGIN_PNG$,8806094150315,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-Tab-S8%2B-%28Wi-Fi%29/p/SM-X800NZAAEUB
SM-X800NZSAEUB,Galaxy Tab S8+ (Wi-Fi),&nbsp;,SM-X800,preorder,new,1019.90 EUR,1019.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-plus-wifi-x800-sm-x800nzsaeub-530879092?$ORIGIN_PNG$,8806094150148,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-Tab-S8%2B-%28Wi-Fi%29/p/SM-X800NZSAEUB
SM-X800NZSBEUB,Galaxy Tab S8+ (Wi-Fi),&nbsp;,SM-X800,preorder,new,1069.90 EUR,1069.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-plus-wifi-x800-sm-x800nzsbeub-530879113?$ORIGIN_PNG$,8806094150100,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-Tab-S8%2B-%28Wi-Fi%29/p/SM-X800NZSBEUB
SM-X806BZAAEUB,Galaxy Tab S8+ 5G,&nbsp;,SM-X806,preorder,new,1179.90 EUR,1179.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-tab-s8-plus-5g-x806-sm-x806bzaaeub-530881225?$ORIGIN_PNG$,8806094149357,Produtos | Tablets | Galaxy Tab S Series | Galaxy Tab S8 Series,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-Tab-S8%2B-5G/p/SM-X806BZAAEUB
