,Id,Title,Description,Item_Group_Id,Availability,Condition,Price,Sale_Price,Image_Link,Gtin,Product_Type,Brand,Link,category,TrackingId
442,SM-S906BIDDEUB,Galaxy S22+,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,preorder,new,1079.90 EUR,1079.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906biddeub-530861881?$320_320_PNG$,8806092980426.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BIDDEUB?cid=pt_pd_social_facebook_galaxy-s22+-sm-s906biddeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22+-sm-s906biddeub_ongoing_none-none-automatic-feed_pla_none_none
443,SM-S906BIDGEUB,Galaxy S22+,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,preorder,new,1129.90 EUR,1129.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bidgeub-530861900?$320_320_PNG$,8806092980358.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BIDGEUB?cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bidgeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bidgeub_ongoing_none-none-automatic-feed_pla_none_none
444,SM-S906BLBDEUB,Galaxy S22+,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,in stock,new,1079.90 EUR,1079.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906blbdeub-530861919?$320_320_PNG$,8806094319538.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BLBDEUB?cid=pt_pd_social_facebook_galaxy-s22+-sm-s906blbdeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22+-sm-s906blbdeub_ongoing_none-none-automatic-feed_pla_none_none
445,SM-S906BLBGEUB,Galaxy S22+,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,in stock,new,1129.90 EUR,1129.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906blbgeub-530861938?$320_320_PNG$,8806094319514.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BLBGEUB?cid=pt_pd_social_facebook_galaxy-s22+-sm-s906blbgeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22+-sm-s906blbgeub_ongoing_none-none-automatic-feed_pla_none_none
446,SM-S906BZADEUB,Galaxy S22+,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,in stock,new,1079.90 EUR,1079.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzadeub-530861957?$320_320_PNG$,8806094319477.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZADEUB?cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzadeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzadeub_ongoing_none-none-automatic-feed_pla_none_none
447,SM-S906BZAGEUB,Galaxy S22+,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,in stock,new,1129.90 EUR,1129.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzageub-530861976?$320_320_PNG$,8806094319446.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZAGEUB?cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzageub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzageub_ongoing_none-none-automatic-feed_pla_none_none
448,SM-S906BZEDEUB,Galaxy S22+,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,in stock,new,1079.90 EUR,1079.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzedeub-530861995?$320_320_PNG$,8806094319415.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZEDEUB?cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzedeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzedeub_ongoing_none-none-automatic-feed_pla_none_none
449,SM-S906BZEGEUB,Galaxy S22+,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,in stock,new,1129.90 EUR,1129.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzegeub-530862014?$320_320_PNG$,8806094319392.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZEGEUB?cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzegeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzegeub_ongoing_none-none-automatic-feed_pla_none_none
450,SM-S906BZGDEUB,Galaxy S22+,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,preorder,new,1079.90 EUR,1079.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzgdeub-530862033?$320_320_PNG$,8806092980280.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZGDEUB?cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzgdeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzgdeub_ongoing_none-none-automatic-feed_pla_none_none
451,SM-S906BZGGEUB,Galaxy S22+,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,preorder,new,1129.90 EUR,1129.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzggeub-530862052?$320_320_PNG$,8806092980495.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZGGEUB?cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzggeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzggeub_ongoing_none-none-automatic-feed_pla_none_none
452,SM-S906BZKDEUB,Galaxy S22+,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,preorder,new,1079.90 EUR,1079.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzkdeub-530862071?$320_320_PNG$,8806092881266.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZKDEUB?cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzkdeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzkdeub_ongoing_none-none-automatic-feed_pla_none_none
453,SM-S906BZKGEUB,Galaxy S22+,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,preorder,new,1129.90 EUR,1129.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzkgeub-530862090?$320_320_PNG$,8806092881020.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZKGEUB?cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzkgeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzkgeub_ongoing_none-none-automatic-feed_pla_none_none
454,SM-S906BZVDEUB,Galaxy S22+,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,in stock,new,1079.90 EUR,1079.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzvdeub-530862109?$320_320_PNG$,8806094319354.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZVDEUB?cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzvdeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzvdeub_ongoing_none-none-automatic-feed_pla_none_none
455,SM-S906BZVGEUB,Galaxy S22+,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,in stock,new,1129.90 EUR,1129.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzvgeub-530862128?$320_320_PNG$,8806094319323.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZVGEUB?cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzvgeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzvgeub_ongoing_none-none-automatic-feed_pla_none_none
456,SM-S906BZWDEUB,Galaxy S22+,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,preorder,new,1079.90 EUR,1079.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzwdeub-530862147?$320_320_PNG$,8806092880795.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZWDEUB?cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzwdeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzwdeub_ongoing_none-none-automatic-feed_pla_none_none
457,SM-S906BZWGEUB,Galaxy S22+,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S906,preorder,new,1129.90 EUR,1129.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-plus-s906-sm-s906bzwgeub-530862166?$320_320_PNG$,8806092880627.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22%2B/p/SM-S906BZWGEUB?cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzwgeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22+-sm-s906bzwgeub_ongoing_none-none-automatic-feed_pla_none_none
458,SM-S901BIDDEUB,Galaxy S22,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S901,preorder,new,879.90 EUR,879.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901biddeub-530879580?$320_320_PNG$,8806092987333.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BIDDEUB?cid=pt_pd_social_facebook_galaxy-s22-sm-s901biddeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22-sm-s901biddeub_ongoing_none-none-automatic-feed_pla_none_none
459,SM-S901BIDGEUB,Galaxy S22,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S901,preorder,new,929.90 EUR,929.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bidgeub-530879600?$320_320_PNG$,8806092987265.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BIDGEUB?cid=pt_pd_social_facebook_galaxy-s22-sm-s901bidgeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22-sm-s901bidgeub_ongoing_none-none-automatic-feed_pla_none_none
460,SM-S901BLBDEUB,Galaxy S22,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S901,in stock,new,879.90 EUR,879.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901blbdeub-530879619?$320_320_PNG$,8806094305937.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BLBDEUB?cid=pt_pd_social_facebook_galaxy-s22-sm-s901blbdeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22-sm-s901blbdeub_ongoing_none-none-automatic-feed_pla_none_none
461,SM-S901BLBGEUB,Galaxy S22,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S901,in stock,new,929.90 EUR,929.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901blbgeub-530879638?$320_320_PNG$,8806094306002.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BLBGEUB?cid=pt_pd_social_facebook_galaxy-s22-sm-s901blbgeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22-sm-s901blbgeub_ongoing_none-none-automatic-feed_pla_none_none
462,SM-S901BZADEUB,Galaxy S22,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S901,in stock,new,879.90 EUR,879.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzadeub-530879657?$320_320_PNG$,8806094306187.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZADEUB?cid=pt_pd_social_facebook_galaxy-s22-sm-s901bzadeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22-sm-s901bzadeub_ongoing_none-none-automatic-feed_pla_none_none
463,SM-S901BZAGEUB,Galaxy S22,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S901,in stock,new,929.90 EUR,929.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzageub-530879676?$320_320_PNG$,8806094306149.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZAGEUB?cid=pt_pd_social_facebook_galaxy-s22-sm-s901bzageub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22-sm-s901bzageub_ongoing_none-none-automatic-feed_pla_none_none
464,SM-S901BZEDEUB,Galaxy S22,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S901,in stock,new,879.90 EUR,879.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzedeub-530879695?$320_320_PNG$,8806094306125.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZEDEUB?cid=pt_pd_social_facebook_galaxy-s22-sm-s901bzedeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22-sm-s901bzedeub_ongoing_none-none-automatic-feed_pla_none_none
465,SM-S901BZEGEUB,Galaxy S22,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S901,in stock,new,929.90 EUR,929.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzegeub-530879715?$320_320_PNG$,8806094306095.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZEGEUB?cid=pt_pd_social_facebook_galaxy-s22-sm-s901bzegeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22-sm-s901bzegeub_ongoing_none-none-automatic-feed_pla_none_none
466,SM-S901BZGDEUB,Galaxy S22,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S901,preorder,new,879.90 EUR,879.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzgdeub-530879734?$320_320_PNG$,8806092987203.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZGDEUB?cid=pt_pd_social_facebook_galaxy-s22-sm-s901bzgdeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22-sm-s901bzgdeub_ongoing_none-none-automatic-feed_pla_none_none
467,SM-S901BZGGEUB,Galaxy S22,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S901,preorder,new,929.90 EUR,929.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzggeub-530879753?$320_320_PNG$,8806092987128.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZGGEUB?cid=pt_pd_social_facebook_galaxy-s22-sm-s901bzggeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22-sm-s901bzggeub_ongoing_none-none-automatic-feed_pla_none_none
468,SM-S901BZKDEUB,Galaxy S22,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S901,preorder,new,879.90 EUR,879.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzkdeub-530879772?$320_320_PNG$,8806092878624.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZKDEUB?cid=pt_pd_social_facebook_galaxy-s22-sm-s901bzkdeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22-sm-s901bzkdeub_ongoing_none-none-automatic-feed_pla_none_none
469,SM-S901BZKGEUB,Galaxy S22,"Se procura algo mais compatível com o seu estilo, pode escolher a cor da coluna articulada para complementar ou criar um contraste com as cores nebulosas que cobrem o Galaxy Z Fold2.",SM-S901,preorder,new,929.90 EUR,929.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/2202/gallery/pt-galaxy-s22-s901-sm-s901bzkgeub-530879791?$320_320_PNG$,8806092878563.0,Produtos | Smartphones | Galaxy S22 Series 5G,Samsung,<![CDATA[https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S22/p/SM-S901BZKGEUB?cid=pt_pd_social_facebook_galaxy-s22-sm-s901bzkgeub_ongoing_none-none-automatic-feed_pla_none_none]]>,none-none,cid=pt_pd_social_facebook_galaxy-s22-sm-s901bzkgeub_ongoing_none-none-automatic-feed_pla_none_none
